size threads sequential_time parallel_time builtin_time
500000 16 0.066890 0.066248 0.188003
150000 16 0.019213 0.033450 0.053260
800000 8 0.111533 0.088934 0.311018
800000 32 0.110898 0.115579 0.313046
650000 8 0.088064 0.075478 0.249643
100000 8 0.013074 0.016194 0.034816
700000 2 0.097518 0.081812 0.270767
350000 8 0.045805 0.042714 0.129430
550000 2 0.073967 0.062055 0.207570
600000 8 0.081074 0.072894 0.228612
300000 8 0.041698 0.037008 0.108607
900000 8 0.124327 0.102034 0.353881
200000 2 0.025531 0.020220 0.069746
950000 32 0.132885 0.126150 0.375715
450000 8 0.061499 0.056558 0.167082
350000 32 0.046304 0.070339 0.128529
450000 4 0.060283 0.052983 0.167292
350000 16 0.045653 0.051602 0.128773
350000 8 0.046765 0.044462 0.127552
1000000 2 0.139745 0.130943 0.404514
950000 4 0.132146 0.115620 0.376270
800000 16 0.110044 0.102999 0.317845
850000 32 0.117731 0.112819 0.332498
350000 4 0.045551 0.038764 0.130295
750000 32 0.102962 0.103488 0.292229
150000 16 0.018788 0.034316 0.052236
700000 2 0.097529 0.082618 0.270918
450000 2 0.060759 0.050378 0.168397
250000 2 0.031872 0.027403 0.090818
950000 8 0.135964 0.107141 0.407874
400000 4 0.058322 0.045325 0.152459
750000 2 0.114627 0.087228 0.299909
100000 8 0.012317 0.015682 0.033890
850000 2 0.120833 0.104076 0.350578
200000 32 0.026028 0.057522 0.081477
750000 16 0.115127 0.090681 0.314460
500000 16 0.069599 0.062771 0.221805
250000 16 0.032590 0.038798 0.091049
50000 4 0.005619 0.008024 0.016664
350000 2 0.045620 0.039596 0.127347
100000 2 0.012153 0.013130 0.034174
200000 16 0.025667 0.038621 0.071130
600000 2 0.080927 0.070261 0.228383
850000 4 0.117298 0.102068 0.332111
550000 32 0.074186 0.079945 0.208105
650000 2 0.089936 0.080892 0.248390
600000 4 0.081116 0.070436 0.234330
900000 4 0.125143 0.100434 0.362152
900000 32 0.125010 0.122675 0.354296
250000 32 0.032211 0.057682 0.089288
700000 16 0.095994 0.084235 0.271702
700000 32 0.096224 0.095825 0.270137
1000000 8 0.138862 0.115793 0.405666
800000 4 0.111256 0.093879 0.310778
500000 4 0.066842 0.057433 0.192601
200000 8 0.025798 0.027607 0.069411
1000000 16 0.139335 0.118171 0.395479
500000 32 0.067963 0.077454 0.187376
700000 4 0.096040 0.082237 0.269406
650000 32 0.090257 0.094039 0.247658
450000 32 0.061679 0.079913 0.167141
550000 16 0.074048 0.070353 0.207207
150000 4 0.018533 0.017068 0.052887
550000 4 0.074517 0.066474 0.208280
400000 2 0.052993 0.046467 0.146810
750000 8 0.102688 0.085977 0.291210
550000 8 0.073970 0.066117 0.207668
150000 2 0.019313 0.016336 0.052863
850000 16 0.117598 0.103777 0.333931
950000 2 0.133482 0.117536 0.374132
150000 32 0.019049 0.053496 0.052009
50000 32 0.005932 0.040105 0.016425
400000 16 0.053612 0.054545 0.147889
800000 8 0.111697 0.092455 0.311133
400000 8 0.052795 0.047176 0.147354
500000 2 0.067169 0.055221 0.188287
600000 32 0.082119 0.090512 0.229857
850000 8 0.119272 0.096715 0.333545
900000 2 0.126531 0.107158 0.364156
300000 2 0.040963 0.034569 0.107790
200000 4 0.025562 0.024149 0.070074
400000 32 0.054181 0.068601 0.147303
50000 2 0.007050 0.007410 0.016681
950000 16 0.132562 0.115412 0.376688
100000 4 0.012575 0.013883 0.033812
450000 16 0.060304 0.062275 0.167369
250000 4 0.032047 0.031507 0.088925
150000 8 0.019778 0.020628 0.050619
650000 16 0.089947 0.082845 0.247786
50000 8 0.005978 0.012087 0.016422
500000 8 0.066789 0.057639 0.189554
100000 16 0.012451 0.025095 0.034520
750000 4 0.102896 0.081825 0.290440
600000 16 0.082421 0.076101 0.228119
300000 32 0.041077 0.060088 0.109572
50000 16 0.005819 0.025907 0.015876
300000 16 0.039639 0.044290 0.108581
800000 2 0.109967 0.095906 0.311572
800000 32 0.109935 0.110996 0.310104
700000 8 0.095812 0.079244 0.270209
900000 16 0.126108 0.112597 0.353929
300000 4 0.039907 0.034785 0.108736
100000 32 0.012628 0.053135 0.034226
650000 8 0.088692 0.074140 0.251039
1000000 4 0.138993 0.111251 0.396367
250000 8 0.031626 0.030921 0.088764
1000000 32 0.138135 0.137676 0.396746
650000 4 0.089632 0.075382 0.248749
450000 4 0.061215 0.053557 0.167646
300000 8 0.038939 0.037513 0.107699
750000 2 0.103219 0.082419 0.290308
550000 8 0.073624 0.065315 0.208351
750000 16 0.102911 0.093841 0.289381
400000 32 0.052427 0.067317 0.146350
750000 4 0.103367 0.090278 0.289649
400000 8 0.052881 0.047615 0.146237
150000 8 0.019222 0.022061 0.052480
350000 16 0.046143 0.052684 0.130010
550000 16 0.073984 0.072260 0.207817
650000 4 0.090168 0.078068 0.247990
250000 2 0.031639 0.028863 0.088459
900000 8 0.124881 0.105643 0.354303
600000 2 0.082419 0.072109 0.230910
250000 32 0.032842 0.057776 0.088659
500000 16 0.067632 0.061047 0.187194
200000 2 0.025397 0.025700 0.069990
200000 8 0.025532 0.027572 0.070681
400000 4 0.052909 0.050569 0.146699
50000 2 0.006230 0.007148 0.016032
350000 4 0.045449 0.038031 0.127106
850000 4 0.118055 0.099393 0.332005
50000 8 0.007461 0.014721 0.017036
300000 16 0.038874 0.045295 0.109028
150000 32 0.018444 0.049780 0.051831
500000 32 0.067067 0.077762 0.188492
950000 32 0.131907 0.127607 0.374429
500000 8 0.069136 0.059579 0.191899
250000 4 0.032685 0.028164 0.089009
500000 4 0.067462 0.060496 0.191777
800000 8 0.110645 0.095073 0.312807
450000 16 0.060685 0.056782 0.167237
850000 2 0.117573 0.097403 0.340637
150000 2 0.018450 0.018216 0.052503
850000 16 0.116527 0.102880 0.332119
950000 16 0.131837 0.113961 0.374098
1000000 2 0.138384 0.117616 0.398850
500000 2 0.066416 0.058397 0.186372
150000 4 0.019121 0.019313 0.051622
350000 32 0.046239 0.067078 0.128535
1000000 4 0.139427 0.115339 0.396149
900000 4 0.124637 0.110833 0.354102
950000 8 0.134053 0.116045 0.386175
550000 4 0.073956 0.063958 0.207231
450000 8 0.059655 0.056216 0.166906
900000 2 0.125467 0.103445 0.353837
750000 32 0.102904 0.106641 0.289405
300000 4 0.038897 0.034477 0.109421
750000 8 0.102811 0.089689 0.290338
700000 4 0.095388 0.082167 0.269256
650000 32 0.089280 0.095709 0.249779
450000 32 0.060614 0.074205 0.167418
700000 8 0.095520 0.083319 0.269155
600000 4 0.080434 0.070547 0.233424
650000 8 0.089397 0.076734 0.254165
800000 16 0.112172 0.096669 0.313209
100000 8 0.012500 0.015608 0.033567
800000 32 0.110066 0.112708 0.310547
650000 2 0.088321 0.078044 0.247933
250000 16 0.032379 0.039186 0.088251
900000 32 0.126939 0.122524 0.362726
150000 16 0.019451 0.029960 0.053013
1000000 32 0.138354 0.130758 0.397198
100000 2 0.012791 0.012064 0.034691
550000 2 0.073867 0.067016 0.207221
450000 2 0.060240 0.056827 0.166892
1000000 16 0.139072 0.119888 0.395949
200000 4 0.025333 0.023814 0.071069
100000 16 0.013047 0.027736 0.034791
50000 16 0.006409 0.019787 0.016270
300000 32 0.040528 0.056247 0.111115
350000 2 0.045760 0.040147 0.131097
850000 8 0.118019 0.094158 0.333079
50000 4 0.007117 0.008787 0.016189
300000 2 0.039712 0.035477 0.108199
850000 32 0.117424 0.119469 0.340585
50000 32 0.005619 0.042956 0.017100
250000 8 0.032019 0.031027 0.089327
950000 2 0.134192 0.119290 0.374068
650000 16 0.088970 0.079555 0.249551
800000 2 0.112468 0.093527 0.318067
200000 32 0.025392 0.053378 0.070861
900000 16 0.124907 0.106781 0.362547
600000 16 0.080975 0.080546 0.228066
400000 16 0.052769 0.054214 0.146775
100000 4 0.012716 0.014447 0.036947
950000 4 0.132588 0.111075 0.373546
700000 16 0.095521 0.086403 0.270887
800000 4 0.110019 0.088941 0.310972
550000 32 0.074315 0.084440 0.207982
200000 16 0.024922 0.037778 0.070591
600000 8 0.081101 0.069875 0.227949
700000 2 0.095321 0.086371 0.270315
600000 32 0.081604 0.093541 0.229360
400000 2 0.053047 0.043080 0.147555
100000 32 0.012923 0.049467 0.034402
700000 32 0.097167 0.096620 0.269786
1000000 8 0.139068 0.120578 0.397970
350000 8 0.045952 0.044959 0.127365
350000 4 0.045554 0.042422 0.128563
800000 2 0.110330 0.103821 0.309563
450000 16 0.060958 0.062920 0.171108
1000000 4 0.138547 0.121418 0.394780
150000 32 0.019976 0.054067 0.052068
950000 8 0.132115 0.109513 0.383808
950000 32 0.133229 0.129372 0.373451
750000 16 0.103220 0.091664 0.290809
900000 4 0.124935 0.106791 0.353974
150000 8 0.019368 0.021879 0.051643
850000 4 0.118112 0.094710 0.332368
400000 16 0.053753 0.057436 0.147431
350000 32 0.045497 0.066350 0.128147
100000 16 0.011931 0.027018 0.034234
500000 8 0.066695 0.059305 0.187775
150000 4 0.018394 0.018059 0.052748
650000 16 0.088570 0.081836 0.248976
850000 32 0.117363 0.114952 0.331866
850000 2 0.117919 0.106160 0.335591
250000 8 0.032346 0.030967 0.089336
600000 8 0.081923 0.073861 0.228599
50000 2 0.005707 0.005398 0.016062
100000 8 0.012452 0.019170 0.036002
200000 2 0.025316 0.026497 0.069167
800000 32 0.110403 0.112368 0.310355
300000 4 0.038805 0.034431 0.107677
900000 2 0.124337 0.104730 0.352833
100000 4 0.012421 0.012220 0.034430
850000 8 0.117334 0.096548 0.333884
550000 32 0.074143 0.090573 0.208028
350000 16 0.046572 0.050242 0.128589
100000 32 0.012978 0.050603 0.034607
450000 4 0.059832 0.052596 0.167221
550000 16 0.074194 0.072002 0.208183
1000000 32 0.138748 0.131469 0.397247
700000 32 0.099756 0.108194 0.276171
650000 32 0.089193 0.095754 0.250802
700000 4 0.096652 0.081152 0.268946
150000 2 0.018370 0.017653 0.052027
250000 16 0.032473 0.043008 0.089752
250000 2 0.031631 0.029973 0.088451
600000 32 0.082541 0.090749 0.228648
950000 16 0.132726 0.119884 0.374675
450000 32 0.062050 0.080492 0.171992
100000 2 0.013424 0.012031 0.033227
900000 16 0.125232 0.110510 0.354070
300000 16 0.039365 0.044357 0.108493
950000 4 0.132814 0.114078 0.375000
200000 32 0.025772 0.054829 0.070502
200000 8 0.025494 0.026454 0.070569
750000 32 0.103621 0.104751 0.292249
250000 32 0.031681 0.059499 0.090060
50000 8 0.005957 0.010494 0.016372
50000 16 0.006238 0.024868 0.016915
200000 16 0.025631 0.038308 0.070818
1000000 2 0.139481 0.126627 0.395690
300000 2 0.039525 0.035608 0.112823
700000 16 0.095983 0.089575 0.270384
500000 16 0.067561 0.062733 0.188535
650000 8 0.089198 0.077892 0.248704
600000 16 0.081023 0.081884 0.228541
1000000 16 0.138920 0.123559 0.394657
150000 16 0.019401 0.031930 0.052023
800000 16 0.110868 0.103102 0.310037
800000 8 0.111425 0.093850 0.310405
650000 4 0.088441 0.073799 0.250553
400000 4 0.052539 0.047580 0.147649
300000 32 0.039567 0.064737 0.108366
700000 8 0.095745 0.083216 0.268121
750000 2 0.103060 0.078888 0.298209
900000 32 0.126159 0.120766 0.353224
700000 2 0.095344 0.086728 0.268853
600000 2 0.081543 0.069309 0.233602
450000 8 0.061206 0.055420 0.167975
850000 16 0.116969 0.098083 0.334501
350000 8 0.045795 0.043508 0.127696
250000 4 0.032710 0.027939 0.088832
600000 4 0.082081 0.070240 0.227718
50000 4 0.007119 0.007051 0.015755
550000 2 0.073926 0.066156 0.208270
350000 2 0.045676 0.043579 0.127520
300000 8 0.039603 0.038051 0.108664
200000 4 0.025501 0.025380 0.069396
450000 2 0.060741 0.051180 0.167174
500000 32 0.068410 0.079234 0.190924
400000 2 0.052485 0.039448 0.147376
650000 2 0.087925 0.079673 0.248424
750000 4 0.102455 0.083993 0.290640
550000 8 0.073932 0.067631 0.208677
1000000 8 0.138795 0.110063 0.395736
400000 32 0.053214 0.070441 0.146696
500000 2 0.068161 0.053481 0.188146
900000 8 0.124939 0.101989 0.354932
950000 2 0.133823 0.122104 0.384846
50000 32 0.005957 0.039482 0.016339
800000 4 0.110537 0.092693 0.315695
500000 4 0.066658 0.060182 0.189930
550000 4 0.074316 0.063694 0.208221
400000 8 0.052647 0.044947 0.148500
750000 8 0.102562 0.086171 0.289415
150000 2 0.018646 0.018908 0.051052
700000 8 0.097129 0.080892 0.268850
600000 4 0.081193 0.069755 0.230225
250000 4 0.032218 0.027793 0.089257
750000 4 0.102336 0.082803 0.289808
350000 4 0.046591 0.041882 0.127820
50000 8 0.005732 0.013217 0.016887
550000 8 0.073970 0.064027 0.207860
600000 16 0.081023 0.076479 0.227994
450000 8 0.060661 0.052255 0.169007
150000 4 0.018422 0.017660 0.052380
850000 16 0.117357 0.104795 0.331344
800000 4 0.110420 0.087426 0.317508
700000 32 0.096933 0.097439 0.271330
850000 32 0.118858 0.114664 0.332960
400000 16 0.053699 0.055337 0.147815
950000 4 0.132756 0.111808 0.374881
1000000 4 0.139161 0.113730 0.395530
300000 32 0.041310 0.064638 0.110391
650000 4 0.088289 0.070678 0.248599
850000 2 0.117374 0.100031 0.332178
350000 2 0.046063 0.044838 0.128313
750000 8 0.102987 0.087720 0.289293
950000 8 0.132344 0.112248 0.373344
400000 2 0.055941 0.050002 0.150351
100000 4 0.011946 0.012638 0.034124
550000 2 0.073947 0.064954 0.208674
600000 32 0.081531 0.089328 0.229277
100000 2 0.013525 0.010930 0.033098
50000 2 0.007435 0.006759 0.016306
750000 32 0.102438 0.100119 0.289631
700000 4 0.095595 0.082245 0.268860
350000 16 0.047482 0.050634 0.128436
850000 8 0.118268 0.095960 0.340742
800000 16 0.110317 0.099024 0.310482
200000 2 0.025745 0.022201 0.069880
700000 2 0.095697 0.076969 0.269955
950000 2 0.135910 0.117206 0.384137
750000 2 0.102350 0.089361 0.292936
150000 16 0.019281 0.033430 0.052817
300000 4 0.039556 0.034421 0.108869
850000 4 0.117899 0.102237 0.332843
550000 4 0.074364 0.067010 0.212294
50000 16 0.005726 0.026548 0.016319
300000 2 0.042715 0.038610 0.110272
200000 4 0.025792 0.024050 0.070450
900000 4 0.124971 0.101594 0.353645
150000 8 0.018513 0.021176 0.051476
1000000 8 0.139907 0.118211 0.397093
900000 8 0.124297 0.099797 0.354086
800000 2 0.110615 0.098984 0.310550
750000 16 0.102760 0.090996 0.289924
900000 2 0.125139 0.105212 0.357266
1000000 2 0.139677 0.115936 0.395114
450000 2 0.061503 0.050534 0.167695
450000 16 0.061509 0.060169 0.167529
900000 16 0.125480 0.107426 0.354540
250000 8 0.032832 0.032924 0.088496
1000000 32 0.138459 0.137649 0.400719
950000 32 0.132194 0.135003 0.375846
550000 32 0.074079 0.083029 0.209773
950000 16 0.133433 0.117724 0.375132
600000 2 0.082030 0.070484 0.228431
250000 2 0.031670 0.029294 0.089568
450000 32 0.061142 0.083299 0.168115
650000 8 0.089822 0.078647 0.249409
200000 32 0.024925 0.050435 0.070792
50000 32 0.005948 0.049353 0.015847
500000 2 0.066598 0.059039 0.187350
150000 32 0.019389 0.054070 0.051640
800000 8 0.110236 0.093804 0.311481
400000 4 0.053648 0.044969 0.146856
1000000 16 0.138705 0.119127 0.394840
350000 8 0.047041 0.046688 0.129726
100000 16 0.012083 0.026254 0.033982
300000 8 0.038713 0.035475 0.108463
100000 8 0.013025 0.016901 0.033813
700000 16 0.097115 0.087296 0.270228
900000 32 0.125208 0.117560 0.354394
250000 32 0.031939 0.053233 0.089433
450000 4 0.062730 0.052975 0.168162
600000 8 0.081033 0.074207 0.228160
50000 4 0.005613 0.007904 0.015298
500000 8 0.066804 0.058346 0.188983
650000 16 0.088489 0.087549 0.248673
650000 2 0.091503 0.080601 0.248520
500000 16 0.068349 0.066282 0.192606
300000 16 0.040395 0.044425 0.108788
200000 8 0.025749 0.027056 0.072280
550000 16 0.074385 0.070895 0.207097
500000 32 0.066804 0.082972 0.187193
350000 32 0.046978 0.072632 0.128958
650000 32 0.089511 0.096291 0.249932
250000 16 0.032189 0.037151 0.089045
100000 32 0.013085 0.048474 0.034541
500000 4 0.066679 0.056312 0.187781
800000 32 0.112142 0.108598 0.311785
400000 8 0.053250 0.047949 0.147043
400000 32 0.052946 0.074749 0.146330
200000 16 0.025361 0.039957 0.071528
550000 16 0.074978 0.071102 0.206963
250000 16 0.031625 0.040279 0.089361
200000 4 0.025484 0.022532 0.072372
450000 4 0.059514 0.054664 0.167922
900000 8 0.125237 0.105202 0.355926
950000 4 0.132523 0.111488 0.374169
750000 16 0.102581 0.088496 0.289317
450000 2 0.060268 0.053942 0.168071
400000 32 0.052582 0.069202 0.146618
300000 16 0.040120 0.044187 0.108012
700000 2 0.095662 0.083884 0.269644
550000 2 0.074128 0.066229 0.212127
100000 4 0.012504 0.013966 0.034275
350000 4 0.045496 0.039664 0.128004
1000000 2 0.139016 0.114865 0.399363
600000 8 0.081020 0.070860 0.228198
250000 4 0.032523 0.027928 0.088888
100000 16 0.012679 0.030045 0.034241
50000 16 0.006782 0.025905 0.016608
350000 8 0.046258 0.043522 0.127239
500000 16 0.067326 0.068338 0.187359
200000 2 0.025890 0.024131 0.069058
150000 8 0.018437 0.018825 0.051335
650000 8 0.088380 0.075309 0.249838
950000 2 0.132853 0.122757 0.379032
50000 8 0.005885 0.013474 0.016798
600000 2 0.081526 0.077755 0.227681
800000 16 0.110543 0.105747 0.312880
900000 32 0.126001 0.121597 0.358763
400000 4 0.052217 0.047751 0.147794
550000 8 0.073840 0.065790 0.208023
250000 32 0.032278 0.061422 0.090047
200000 8 0.025822 0.026464 0.070776
650000 16 0.087999 0.081857 0.247978
800000 32 0.111490 0.109433 0.312404
400000 16 0.053369 0.052780 0.148417
550000 32 0.073886 0.084711 0.206935
800000 4 0.111186 0.094275 0.312721
50000 32 0.006079 0.047066 0.016485
1000000 16 0.138670 0.120443 0.396746
650000 32 0.088914 0.092607 0.249676
250000 8 0.031736 0.028890 0.088932
1000000 4 0.139759 0.117853 0.395484
150000 2 0.018751 0.017437 0.051532
650000 2 0.090073 0.074952 0.249111
600000 16 0.081747 0.076608 0.227818
450000 8 0.059564 0.054239 0.167946
950000 32 0.134146 0.126930 0.384928
800000 2 0.110827 0.095470 0.315530
750000 4 0.102705 0.082539 0.290627
750000 32 0.105005 0.108920 0.298526
900000 4 0.124053 0.107780 0.354076
750000 8 0.102464 0.087091 0.289653
1000000 32 0.138766 0.134728 0.395993
950000 8 0.133256 0.111974 0.383499
100000 8 0.013285 0.016081 0.033714
850000 8 0.117465 0.098524 0.332530
850000 2 0.117166 0.099502 0.333472
800000 8 0.110568 0.090413 0.310066
200000 16 0.025195 0.037078 0.070255
850000 16 0.119846 0.100645 0.335764
450000 16 0.060017 0.059849 0.167293
500000 2 0.066828 0.065042 0.187529
700000 32 0.095989 0.106074 0.272745
600000 4 0.080611 0.070125 0.234084
100000 32 0.012680 0.049567 0.034111
550000 4 0.074116 0.063281 0.207009
400000 8 0.053243 0.045436 0.147692
300000 4 0.040680 0.035170 0.108583
700000 16 0.095621 0.087198 0.270075
500000 32 0.066595 0.078420 0.187232
400000 2 0.053320 0.051349 0.147467
200000 32 0.025845 0.053551 0.071573
600000 32 0.080949 0.091219 0.228595
150000 4 0.018552 0.018785 0.052235
350000 16 0.046070 0.052004 0.128828
350000 32 0.048642 0.064963 0.131703
500000 4 0.067490 0.060873 0.188778
900000 16 0.124633 0.110911 0.357863
150000 16 0.019808 0.032657 0.053736
100000 2 0.012959 0.013846 0.035216
300000 32 0.040817 0.064363 0.108737
700000 4 0.095965 0.087014 0.270605
50000 2 0.005690 0.007782 0.015253
450000 32 0.060609 0.085638 0.167235
250000 2 0.031563 0.029762 0.091210
950000 16 0.133043 0.118892 0.373986
150000 32 0.018983 0.054801 0.053289
900000 2 0.125017 0.109071 0.353335
850000 32 0.117131 0.114599 0.332582
650000 4 0.088680 0.081423 0.249458
350000 2 0.045861 0.039469 0.128672
750000 2 0.103341 0.093374 0.291554
50000 4 0.005675 0.009559 0.018062
500000 8 0.067309 0.060332 0.189292
700000 8 0.095539 0.083767 0.269012
850000 4 0.117791 0.095234 0.335818
300000 2 0.039808 0.033790 0.110305
1000000 8 0.139912 0.116821 0.396002
300000 8 0.039201 0.040127 0.108499
650000 16 0.088336 0.079608 0.248806
1000000 4 0.139300 0.122934 0.396722
1000000 16 0.138339 0.122462 0.397178
950000 32 0.134888 0.129884 0.383216
650000 4 0.090311 0.075358 0.248419
1000000 2 0.139973 0.124161 0.396077
350000 32 0.047091 0.069368 0.129827
150000 8 0.019158 0.021382 0.051863
1000000 8 0.139034 0.117782 0.396817
250000 4 0.031596 0.029411 0.088988
900000 8 0.124422 0.101062 0.355140
450000 32 0.060661 0.080510 0.171526
900000 32 0.124809 0.128029 0.353545
200000 2 0.025703 0.023902 0.069686
300000 32 0.041214 0.069847 0.109228
250000 16 0.031778 0.039279 0.090051
850000 2 0.117250 0.098446 0.332360
800000 2 0.109820 0.093553 0.310545
500000 4 0.066710 0.058938 0.187844
550000 4 0.074296 0.062082 0.207200
350000 16 0.046342 0.050051 0.127470
250000 32 0.032097 0.058254 0.090263
100000 4 0.011948 0.014015 0.034298
950000 4 0.133277 0.108602 0.377076
500000 8 0.067257 0.058419 0.187355
750000 16 0.103592 0.091525 0.298485
300000 2 0.038589 0.036035 0.108014
600000 8 0.081702 0.071244 0.229690
1000000 32 0.138928 0.131448 0.395256
200000 4 0.026599 0.024410 0.071519
250000 8 0.031466 0.032899 0.089789
450000 16 0.059892 0.063308 0.168292
50000 8 0.005624 0.012664 0.016258
50000 2 0.006102 0.006402 0.016896
300000 4 0.038960 0.037515 0.111013
400000 16 0.054311 0.053702 0.148156
50000 32 0.006857 0.048965 0.017229
650000 32 0.090670 0.094885 0.248329
350000 4 0.047216 0.040805 0.129241
500000 2 0.066988 0.057423 0.188950
50000 4 0.006352 0.009985 0.018296
150000 32 0.020040 0.050529 0.051960
100000 16 0.012881 0.025094 0.034712
550000 16 0.073817 0.071793 0.207386
150000 16 0.019082 0.031360 0.053125
450000 8 0.060513 0.052622 0.168535
700000 8 0.095513 0.084309 0.270356
350000 8 0.045860 0.041922 0.128017
200000 32 0.025520 0.059534 0.071200
750000 2 0.102789 0.087969 0.292027
850000 32 0.119744 0.114294 0.340523
400000 8 0.052482 0.048276 0.147498
800000 16 0.110310 0.097224 0.309024
100000 8 0.012764 0.018867 0.034657
900000 16 0.125221 0.108444 0.355852
200000 8 0.025614 0.027343 0.071160
600000 4 0.081459 0.071371 0.228479
800000 32 0.110544 0.114029 0.311049
500000 16 0.067046 0.065748 0.192508
700000 16 0.096070 0.091355 0.269104
400000 4 0.053151 0.046168 0.148839
550000 2 0.074414 0.064518 0.208608
100000 32 0.012982 0.047461 0.035032
150000 4 0.020775 0.019023 0.051163
950000 8 0.132423 0.104058 0.378345
700000 2 0.095843 0.085061 0.271505
400000 32 0.053059 0.072838 0.147005
650000 2 0.088638 0.077153 0.248804
600000 2 0.081545 0.069968 0.229244
350000 2 0.046374 0.042364 0.127077
550000 8 0.074468 0.064016 0.207523
450000 4 0.059788 0.048578 0.168377
950000 16 0.132323 0.114976 0.374824
850000 16 0.117617 0.106490 0.340918
100000 2 0.012513 0.013573 0.035747
600000 32 0.081458 0.087532 0.228136
450000 2 0.060228 0.055824 0.167088
800000 4 0.110341 0.089345 0.311205
950000 2 0.132425 0.111601 0.375024
50000 16 0.006241 0.021861 0.016981
750000 32 0.105746 0.106945 0.297570
900000 4 0.124481 0.103811 0.352777
250000 2 0.032518 0.029671 0.090334
600000 16 0.083136 0.079315 0.228480
700000 32 0.095852 0.097090 0.271958
750000 4 0.102848 0.087278 0.291564
200000 16 0.024963 0.037268 0.071252
300000 8 0.041264 0.041506 0.108641
650000 8 0.088475 0.074465 0.248254
750000 8 0.102959 0.088357 0.291891
850000 4 0.117320 0.099006 0.334737
550000 32 0.074728 0.088269 0.213576
850000 8 0.117478 0.098590 0.332722
500000 32 0.066569 0.076848 0.187262
800000 8 0.110153 0.089655 0.310857
150000 2 0.019310 0.018603 0.054977
300000 16 0.039842 0.043903 0.109968
400000 2 0.053362 0.044721 0.148147
700000 4 0.095451 0.078839 0.270989
900000 2 0.124507 0.104326 0.354287
250000 8 0.031833 0.032878 0.088907
950000 32 0.132476 0.125352 0.376899
150000 8 0.018392 0.021782 0.052033
250000 16 0.032510 0.040168 0.090009
350000 16 0.046698 0.054749 0.128853
50000 32 0.005934 0.048923 0.017033
900000 16 0.124476 0.115214 0.355500
800000 16 0.110857 0.099755 0.311537
150000 2 0.018526 0.016320 0.050536
850000 32 0.118275 0.113834 0.341808
450000 16 0.060811 0.063927 0.168989
750000 8 0.102338 0.081639 0.292041
150000 32 0.019318 0.054444 0.054581
550000 16 0.073728 0.071579 0.207045
200000 32 0.025833 0.060587 0.070954
650000 8 0.088321 0.074475 0.249688
650000 32 0.089688 0.097751 0.249236
100000 2 0.012458 0.012534 0.032378
550000 4 0.073691 0.069174 0.207653
200000 8 0.025496 0.026599 0.070097
200000 16 0.025411 0.034888 0.070949
350000 2 0.047447 0.040244 0.126971
350000 8 0.046372 0.041043 0.130932
950000 8 0.133320 0.113786 0.373976
300000 2 0.040100 0.037409 0.108570
800000 4 0.111686 0.094423 0.311076
750000 32 0.102609 0.108960 0.289786
700000 8 0.095921 0.081661 0.270529
400000 16 0.053416 0.054048 0.146221
400000 4 0.052746 0.047589 0.146452
150000 4 0.018784 0.018217 0.051941
250000 2 0.032285 0.027825 0.093465
500000 16 0.067233 0.061634 0.187271
600000 16 0.081758 0.079102 0.229593
1000000 2 0.138360 0.112445 0.395209
650000 16 0.089298 0.078012 0.248056
100000 32 0.013315 0.052607 0.034444
700000 16 0.097302 0.089726 0.269563
300000 16 0.040372 0.044279 0.108895
750000 2 0.106141 0.089121 0.298005
200000 2 0.025363 0.027676 0.069940
100000 16 0.013421 0.027778 0.035009
600000 8 0.080666 0.071145 0.227988
1000000 8 0.138921 0.113205 0.396227
850000 8 0.117857 0.098516 0.335449
250000 32 0.032712 0.057575 0.089459
800000 2 0.109931 0.095274 0.310036
850000 4 0.117497 0.099272 0.332849
500000 2 0.066960 0.063205 0.188713
50000 16 0.006471 0.023820 0.016812
450000 4 0.059863 0.051861 0.167657
50000 4 0.005954 0.007380 0.015552
700000 2 0.097467 0.085291 0.271216
300000 4 0.040659 0.035831 0.108207
600000 32 0.082348 0.089212 0.233222
1000000 32 0.139904 0.130801 0.395524
350000 4 0.045478 0.041467 0.128670
350000 32 0.046460 0.061010 0.130691
600000 2 0.082677 0.068626 0.228691
100000 8 0.012365 0.018020 0.033603
100000 4 0.011948 0.013628 0.034964
850000 16 0.117202 0.104260 0.332339
800000 32 0.110731 0.111423 0.313114
300000 32 0.041139 0.069221 0.109513
600000 4 0.081566 0.071301 0.228959
50000 8 0.006240 0.011869 0.017742
400000 2 0.054416 0.051306 0.147370
950000 2 0.133876 0.124476 0.375552
50000 2 0.007098 0.007236 0.016448
900000 2 0.125487 0.110477 0.353653
400000 32 0.053367 0.066057 0.147447
850000 2 0.117639 0.089733 0.332150
500000 8 0.066567 0.054448 0.187422
450000 32 0.060620 0.079970 0.168413
750000 16 0.102773 0.089096 0.289658
950000 16 0.135096 0.114825 0.375257
450000 2 0.061679 0.056825 0.166943
400000 8 0.053833 0.047571 0.147947
550000 32 0.074049 0.086655 0.207992
500000 4 0.066854 0.060452 0.187695
700000 4 0.095770 0.078503 0.270026
550000 2 0.074829 0.068159 0.212467
450000 8 0.061682 0.054918 0.167162
650000 2 0.088248 0.082503 0.248303
550000 8 0.073937 0.064506 0.208647
200000 4 0.025168 0.022918 0.069309
1000000 16 0.139242 0.115599 0.397140
750000 4 0.102917 0.082344 0.298100
1000000 4 0.140215 0.122976 0.397333
